task_name,name,instruction,explicit_shader_terms,shader_file_count,shader_files,candidate,category
task_0274,task_0274,"Implement the autobattler combat-targeting setup from the tutorial. In `res://data/units/unit_stats.gd`, define `TARGET = { Team.PLAYER: ""enemy_units"", Team.ENEMY: ""player_units"" }` so units can look up the opposing group name from their team. Create `res://custom_nodes/detect_range.gd` as `class_name DetectRange` extending `Area2D` with exported `col_shape: CollisionShape2D`, `base_range_size: float`, and `stats: UnitStats`; when `stats` is assigned, set `collision_layer` to `4 * (stats.team + 1)`, set `collision_mask` to `2 - stats.team`, and replace the collision shape with a `CircleShape2D` whose radius is `base_range_size * stats.attack_range`. Create `res://custom_nodes/target_finder.gd` as `class_name TargetFinder` extending `Node` with exported `actor: BattleUnit` and `detector: DetectRange`, a `target: BattleUnit`, a `targets_in_range: Array[BattleUnit]`, and a `targets_in_range_changed` signal. On ready, connect the exported detector's `area_entered` and `area_exited` signals to handlers that append or erase only `BattleUnit` instances and emit `targets_in_range_changed`. Implement `find_target()` so it uses `UnitStats.TARGET`, `get_nodes_in_group()`, and `distance_squared_to()` to store the closest opposing `BattleUnit` in `target`, and implement `has_target_in_range()` to return whether `targets_in_range` is non-empty. In `res://scenes/battle_unit/battle_unit.tscn`, add a `DetectRange` Area2D child with a `CollisionShape2D` child and a sibling `TargetFinder` node, wire the detector and actor into `TargetFinder`, and in `res://scenes/battle_unit/battle_unit.gd` expose them as `detect_range` and `target_finder` onready variables while assigning `detect_range.stats = stats` when battle-unit stats are set.",,0,,False,not_shader
task_0275,task_0275,"Implement the autobattler combat-targeting setup from the tutorial. In `res://data/units/unit_stats.gd`, define `TARGET = { Team.PLAYER: ""enemy_units"", Team.ENEMY: ""player_units"" }` so units can look up the opposing group name from their team. Create `res://custom_nodes/detect_range.gd` as `class_name DetectRange` extending `Area2D` with exported `col_shape: CollisionShape2D`, `base_range_size: float`, and `stats: UnitStats`; when `stats` is assigned, set `collision_layer` to `4 * (stats.team + 1)`, set `collision_mask` to `2 - stats.team`, and replace the collision shape with a `CircleShape2D` whose radius is `base_range_size * stats.attack_range`. Create `res://custom_nodes/target_finder.gd` as `class_name TargetFinder` extending `Node` with an exported `actor: BattleUnit`, a `target: BattleUnit`, a `targets_in_range: Array[BattleUnit]`, and a `targets_in_range_changed` signal. On ready, connect the parent `DetectRange.area_entered` and `area_exited` signals to handlers that append or erase only `BattleUnit` instances and emit `targets_in_range_changed`. Implement `find_target()` so it uses `UnitStats.TARGET`, `get_nodes_in_group()`, and `distance_squared_to()` to store the closest opposing `BattleUnit` in `target`, and implement `has_target_in_range()` to return whether `targets_in_range` is non-empty. In `res://scenes/battle_unit/battle_unit.tscn`, add a `DetectRange` Area2D child with a `CollisionShape2D` child and place `TargetFinder` as a child of `DetectRange`, wiring its actor to the battle unit. In `res://scenes/battle_unit/battle_unit.gd`, expose `detect_range` and `target_finder` onready variables while assigning `detect_range.stats = stats` when battle-unit stats are set.",,0,,False,not_shader
task_0276,task_0276,"Implement the autobattler combat-targeting setup from the tutorial. In `res://data/units/unit_stats.gd`, define `TARGET = { Team.PLAYER: ""enemy_units"", Team.ENEMY: ""player_units"" }` so units can look up the opposing group name from their team. Create `res://custom_nodes/detect_range.gd` as `class_name DetectRange` extending `Area2D` with exported `col_shape: CollisionShape2D`, `base_range_size: float`, and `actor: BattleUnit`; when `actor` is assigned, read `actor.stats`, set `collision_layer` to `4 * (actor.stats.team + 1)`, set `collision_mask` to `2 - actor.stats.team`, and replace the collision shape with a `CircleShape2D` whose radius is `base_range_size * actor.stats.attack_range`. Create `res://custom_nodes/target_finder.gd` as `class_name TargetFinder` extending `Node` with an exported `actor: BattleUnit`, a `target: BattleUnit`, a `targets_in_range: Array[BattleUnit]`, and a `targets_in_range_changed` signal. On ready, connect the actor's `DetectRange.area_entered` and `area_exited` signals to handlers that append or erase only `BattleUnit` instances and emit `targets_in_range_changed`. Implement `find_target()` so it uses `UnitStats.TARGET`, `get_nodes_in_group()`, and `distance_squared_to()` to store the closest opposing `BattleUnit` in `target`, and implement `has_target_in_range()` to return whether `targets_in_range` is non-empty. In `res://scenes/battle_unit/battle_unit.tscn`, add a `DetectRange` Area2D child with a `CollisionShape2D` child and a sibling `TargetFinder` node, wire `TargetFinder` to the battle unit, and in `res://scenes/battle_unit/battle_unit.gd` expose them as `detect_range` and `target_finder` onready variables while assigning `detect_range.actor = self` when battle-unit stats are set.",,0,,False,not_shader
task_0277,task_0277,"Implement the autobattler combat-targeting setup from the tutorial. In `res://data/units/unit_stats.gd`, define `TARGET = { Team.PLAYER: ""enemy_units"", Team.ENEMY: ""player_units"" }` so units can look up the opposing group name from their team. Create `res://custom_nodes/detect_range.gd` as `class_name DetectRange` extending `Area2D` with exported `col_shape: CollisionShape2D`, `base_range_size: float`, and `stats: UnitStats`; when `stats` is assigned, set `collision_layer` to `4 * (stats.team + 1)`, set `collision_mask` to `2 - stats.team`, and replace the collision shape with a `CircleShape2D` whose radius is `base_range_size * stats.attack_range`. Also add `unit_entered_range(unit: BattleUnit)` and `unit_exited_range(unit: BattleUnit)` signals on `DetectRange`, and on ready connect the raw `area_entered` and `area_exited` signals so those custom signals emit only for `BattleUnit` instances. Create `res://custom_nodes/target_finder.gd` as `class_name TargetFinder` extending `Node` with an exported `actor: BattleUnit`, a `target: BattleUnit`, a `targets_in_range: Array[BattleUnit]`, and a `targets_in_range_changed` signal. On ready, connect the actor's `DetectRange.unit_entered_range` and `unit_exited_range` signals to handlers that append or erase `BattleUnit` instances and emit `targets_in_range_changed`. Implement `find_target()` so it uses `UnitStats.TARGET`, `get_nodes_in_group()`, and `distance_squared_to()` to store the closest opposing `BattleUnit` in `target`, and implement `has_target_in_range()` to return whether `targets_in_range` is non-empty. In `res://scenes/battle_unit/battle_unit.tscn`, add a `DetectRange` Area2D child with a `CollisionShape2D` child and a sibling `TargetFinder` node, wire both to the battle unit, and in `res://scenes/battle_unit/battle_unit.gd` expose them as `detect_range` and `target_finder` onready variables while assigning `detect_range.stats = stats` when battle-unit stats are set.",,0,,False,not_shader
task_0278,task_0278,"Implement the autobattler combat-targeting setup from the tutorial. In `res://data/units/unit_stats.gd`, define `TARGET = { Team.PLAYER: ""enemy_units"", Team.ENEMY: ""player_units"" }` so units can look up the opposing group name from their team. Create `res://custom_nodes/detect_range.gd` as `class_name DetectRange` extending `Area2D` with exported `col_shape: CollisionShape2D`, `base_range_size: float`, and `stats: UnitStats`; when `stats` is assigned, set `collision_layer` to `4 * (stats.team + 1)`, set `collision_mask` to `2 - stats.team`, and replace the collision shape with a `CircleShape2D` whose radius is `base_range_size * stats.attack_range`. Create `res://custom_nodes/target_finder.gd` as `class_name TargetFinder` extending `Node` with an exported `actor: BattleUnit`, a `target: BattleUnit`, a `targets_in_range: Array[BattleUnit]`, and a `targets_in_range_changed` signal. On ready, connect the actor's `DetectRange.area_entered` and `area_exited` signals to handlers that append or erase only `BattleUnit` instances and emit `targets_in_range_changed`. Implement `find_target()` so it uses `UnitStats.TARGET`, `get_nodes_in_group()`, and `distance_squared_to()` to store the closest opposing `BattleUnit` in `target`, and implement `has_target_in_range()` to return whether `targets_in_range` is non-empty. In `res://scenes/battle_unit/battle_unit.tscn`, add a `DetectRange` Area2D child with a `CollisionShape2D` child and a sibling `TargetFinder` node. In `res://scenes/battle_unit/battle_unit.gd`, expose them as `detect_range` and `target_finder` onready variables while assigning both `detect_range.stats = stats` and `target_finder.actor = self` when battle-unit stats are set.",,0,,False,not_shader
task_0279,task_0279,"Implement the hero threat forwarding setup from the tutorial. In `res://data/units/unit_stats.gd`, define `TARGET = { Team.PLAYER: ""monsters"", Team.ENEMY: ""heroes"" }` so units can look up the opposing group name from their team. Create `res://custom_nodes/detect_range.gd` as `class_name DetectRange` extending `Area2D` with exported `col_shape: CollisionShape2D`, `base_range_size: float`, and `stats: UnitStats`; when `stats` is assigned, set `collision_layer` to `4 * (stats.team + 1)`, set `collision_mask` to `2 - stats.team`, and replace the collision shape with a `CircleShape2D` whose radius is `base_range_size * stats.attack_range`. Also add `unit_entered_range(unit: BattleUnit)` and `unit_exited_range(unit: BattleUnit)` signals on `DetectRange`, and on ready connect the raw `area_entered` and `area_exited` signals so those custom signals emit only for `BattleUnit` instances. Create `res://custom_nodes/target_finder.gd` as `class_name TargetFinder` extending `Node` with an exported `actor: BattleUnit`, a `target: BattleUnit`, a `targets_in_range: Array[BattleUnit]`, and a `targets_in_range_changed` signal. On ready, connect the actor's `DetectRange.unit_entered_range` and `unit_exited_range` signals to handlers that append or erase `BattleUnit` instances and emit `targets_in_range_changed`. Implement `find_target()` so it uses `UnitStats.TARGET`, `get_nodes_in_group()`, and `distance_squared_to()` to store the closest opposing `BattleUnit` in `target`, and implement `has_target_in_range()` to return whether `targets_in_range` is non-empty. In `res://scenes/battle_unit/battle_unit.tscn`, add a `DetectRange` Area2D child with a `CollisionShape2D` child and a sibling `TargetFinder` node, wire both to the battle unit, and in `res://scenes/battle_unit/battle_unit.gd` expose them as `detect_range` and `target_finder` onready variables while assigning `detect_range.stats = stats` when battle-unit stats are set.",,0,,False,not_shader
task_0280,task_0280,"Implement the drone contact forwarding setup from the tutorial. In `res://data/units/unit_stats.gd`, define `TARGET = { Team.PLAYER: ""intruders"", Team.ENEMY: ""security_drones"" }` so units can look up the opposing group name from their team. Create `res://custom_nodes/detect_range.gd` as `class_name DetectRange` extending `Area2D` with exported `col_shape: CollisionShape2D`, `base_range_size: float`, and `stats: UnitStats`; when `stats` is assigned, set `collision_layer` to `4 * (stats.team + 1)`, set `collision_mask` to `2 - stats.team`, and replace the collision shape with a `CircleShape2D` whose radius is `base_range_size * stats.attack_range`. Also add `unit_entered_range(unit: BattleUnit)` and `unit_exited_range(unit: BattleUnit)` signals on `DetectRange`, and on ready connect the raw `area_entered` and `area_exited` signals so those custom signals emit only for `BattleUnit` instances. Create `res://custom_nodes/target_finder.gd` as `class_name TargetFinder` extending `Node` with an exported `actor: BattleUnit`, a `target: BattleUnit`, a `targets_in_range: Array[BattleUnit]`, and a `targets_in_range_changed` signal. On ready, connect the actor's `DetectRange.unit_entered_range` and `unit_exited_range` signals to handlers that append or erase `BattleUnit` instances and emit `targets_in_range_changed`. Implement `find_target()` so it uses `UnitStats.TARGET`, `get_nodes_in_group()`, and `distance_squared_to()` to store the closest opposing `BattleUnit` in `target`, and implement `has_target_in_range()` to return whether `targets_in_range` is non-empty. In `res://scenes/battle_unit/battle_unit.tscn`, add a `DetectRange` Area2D child with a `CollisionShape2D` child and a sibling `TargetFinder` node, wire both to the battle unit, and in `res://scenes/battle_unit/battle_unit.gd` expose them as `detect_range` and `target_finder` onready variables while assigning `detect_range.stats = stats` when battle-unit stats are set.",,0,,False,not_shader
task_0281,card_dragging_state_machine_a,"Finish the card dragging mechanic for the alternate harness. The provided `res://scenes/main.tscn` harness keeps three `CardUI` instances under `HUD/CardRow`, and each card should continue using the existing `CardStateMachine`, `CardBaseState`, `CardClickedState`, and `CardDraggingState` nodes from `res://scenes/card_ui/card_ui.tscn`. In `res://scenes/card_ui/card_state_machine.gd`, initialize every child state, connect each state's `transition_requested` signal, enter the exported `initial_state`, and forward `_input` and `gui_input` to the active state while ignoring transition requests that do not come from the current state. In `res://scenes/card_ui/card_ui.gd`, call `card_state_machine.init(self)` in `_ready()`, forward the existing input callbacks into the state machine, and keep `targets` updated from the `DropPointDetector` area enter/exit callbacks without duplicates. In the card state scripts, make the base state emit `reparent_requested`, reset `DropPointDetector.monitoring` to `false`, and move to the clicked state on left-click, make the clicked state record `original_index`, enable `DropPointDetector.monitoring`, and transition to dragging on mouse motion, make the dragging state reparent the card into the node in the `overlay_layer` group, follow the mouse, cancel back to base on right-click, and only confirm release after `DRAG_MINIMUM_THRESHOLD := 0.04` has elapsed, and make the released state immediately remove the card when `targets` is not empty but otherwise go back to base on the next input. In `res://scenes/ui/hand.gd`, connect each new card's `reparent_requested` signal and restore cancelled drags back into `CardRow` at their recorded index.",,1,tasks/task_0281/art/white_sprite_material.gdshader,False,not_shader
task_0282,card_dragging_state_machine_b,"Finish the card dragging mechanic for the alternate harness. The provided `res://scenes/main.tscn` harness keeps three `CardUI` instances under `ScreenUI/Grip`, and each card should continue using the existing `CardStateMachine`, `CardBaseState`, `CardClickedState`, and `CardDraggingState` nodes from `res://scenes/card_ui/card_ui.tscn`. In `res://scenes/card_ui/card_state_machine.gd`, initialize every child state, connect each state's `transition_requested` signal, enter the exported `initial_state`, and forward `_input` and `gui_input` to the active state while ignoring transition requests that do not come from the current state. In `res://scenes/card_ui/card_ui.gd`, call `card_state_machine.init(self)` in `_ready()`, forward the existing input callbacks into the state machine, and keep `targets` updated from the `DropPointDetector` area enter/exit callbacks without duplicates. In the card state scripts, make the base state emit `reparent_requested`, reset `DropPointDetector.monitoring` to `false`, and move to the clicked state on left-click, make the clicked state record `original_index`, enable `DropPointDetector.monitoring`, and transition to dragging on mouse motion, make the dragging state reparent the card into the node in the `drag_layer` group, follow the mouse, cancel back to base on right-click, and only confirm release after `DRAG_MINIMUM_THRESHOLD := 0.06` has elapsed, and make the released state immediately remove the card when `targets` is not empty but otherwise go back to base on the next input. In `res://scenes/ui/hand.gd`, connect each new card's `reparent_requested` signal and restore cancelled drags back into `Grip` at their recorded index.",,1,tasks/task_0282/art/white_sprite_material.gdshader,False,not_shader
task_0283,card_dragging_state_machine_c,"Finish the card dragging mechanic for the alternate harness. The provided `res://scenes/main.tscn` harness keeps three `CardUI` instances under `OverlayUI/Rack`, and each card should continue using the existing `CardStateMachine`, `CardBaseState`, `CardClickedState`, and `CardDraggingState` nodes from `res://scenes/card_ui/card_ui.tscn`. In `res://scenes/card_ui/card_state_machine.gd`, initialize every child state, connect each state's `transition_requested` signal, enter the exported `initial_state`, and forward `_input` and `gui_input` to the active state while ignoring transition requests that do not come from the current state. In `res://scenes/card_ui/card_ui.gd`, call `card_state_machine.init(self)` in `_ready()`, forward the existing input callbacks into the state machine, and keep `targets` updated from the `DropPointDetector` area enter/exit callbacks without duplicates. In the card state scripts, make the base state emit `reparent_requested`, reset `DropPointDetector.monitoring` to `false`, and move to the clicked state on left-click, make the clicked state record `original_index`, enable `DropPointDetector.monitoring`, and transition to dragging on mouse motion, make the dragging state reparent the card into the node in the `card_layer` group, follow the mouse, cancel back to base on right-click, and only confirm release after `DRAG_MINIMUM_THRESHOLD := 0.08` has elapsed, and make the released state immediately remove the card when `targets` is not empty but otherwise go back to base on the next input. In `res://scenes/ui/hand.gd`, connect each new card's `reparent_requested` signal and restore cancelled drags back into `Rack` at their recorded index.",,1,tasks/task_0283/art/white_sprite_material.gdshader,False,not_shader
task_0284,card_dragging_state_machine,"Finish the card dragging mechanic from the tutorial. The provided `res://scenes/main.tscn` harness keeps three `CardUI` instances under `BattleUI/Hand`, and each card should continue using the existing `CardStateMachine`, `CardBaseState`, `CardClickedState`, and `CardDraggingState` nodes from `res://scenes/card_ui/card_ui.tscn`. In `res://scenes/card_ui/card_state_machine.gd`, initialize every child state, connect each state's `transition_requested` signal, enter the exported `initial_state`, and forward `_input` and `gui_input` to the active state while ignoring transition requests that do not come from the current state. In `res://scenes/card_ui/card_ui.gd`, call `card_state_machine.init(self)` in `_ready()`, forward the existing input callbacks into the state machine, and keep `targets` updated from the `DropPointDetector` area enter/exit callbacks without duplicates. In the card state scripts, make the base state emit `reparent_requested`, reset `DropPointDetector.monitoring` to `false`, and move to the clicked state on left-click, make the clicked state record `original_index`, enable `DropPointDetector.monitoring`, and transition to dragging on mouse motion, make the dragging state reparent the card into the node in the `ui_layer` group, follow the mouse, cancel back to base on right-click, and only confirm release after `DRAG_MINIMUM_THRESHOLD := 0.05` has elapsed, and make the released state immediately remove the card when `targets` is not empty but otherwise go back to base on the next input. In `res://scenes/ui/hand.gd`, connect each new card's `reparent_requested` signal and restore cancelled drags back into the hand at their recorded index.",,1,tasks/task_0284/art/white_sprite_material.gdshader,False,not_shader
task_0285,card_dragging_state_machine_d,"Finish the card dragging mechanic for the alternate harness. The provided `res://scenes/main.tscn` harness keeps three `CardUI` instances under `CombatHUD/Slots`, and each card should continue using the existing `CardStateMachine`, `CardBaseState`, `CardClickedState`, and `CardDraggingState` nodes from `res://scenes/card_ui/card_ui.tscn`. In `res://scenes/card_ui/card_state_machine.gd`, initialize every child state, connect each state's `transition_requested` signal, enter the exported `initial_state`, and forward `_input` and `gui_input` to the active state while ignoring transition requests that do not come from the current state. In `res://scenes/card_ui/card_ui.gd`, call `card_state_machine.init(self)` in `_ready()`, forward the existing input callbacks into the state machine, and keep `targets` updated from the `DropPointDetector` area enter/exit callbacks without duplicates. In the card state scripts, make the base state emit `reparent_requested`, reset `DropPointDetector.monitoring` to `false`, and move to the clicked state on left-click, make the clicked state record `original_index`, enable `DropPointDetector.monitoring`, and transition to dragging on mouse motion, make the dragging state reparent the card into the node in the `float_layer` group, follow the mouse, cancel back to base on right-click, and only confirm release after `DRAG_MINIMUM_THRESHOLD := 0.03` has elapsed, and make the released state immediately remove the card when `targets` is not empty but otherwise go back to base on the next input. In `res://scenes/ui/hand.gd`, connect each new card's `reparent_requested` signal and restore cancelled drags back into `Slots` at their recorded index.",,1,tasks/task_0285/art/white_sprite_material.gdshader,False,not_shader
task_0286,card_dragging_state_machine_e,"Finish the card dragging mechanic for the alternate harness. The provided `res://scenes/main.tscn` harness keeps three `CardUI` instances under `ActionUI/Tray`, and each card should continue using the existing `CardStateMachine`, `CardBaseState`, `CardClickedState`, and `CardDraggingState` nodes from `res://scenes/card_ui/card_ui.tscn`. In `res://scenes/card_ui/card_state_machine.gd`, initialize every child state, connect each state's `transition_requested` signal, enter the exported `initial_state`, and forward `_input` and `gui_input` to the active state while ignoring transition requests that do not come from the current state. In `res://scenes/card_ui/card_ui.gd`, call `card_state_machine.init(self)` in `_ready()`, forward the existing input callbacks into the state machine, and keep `targets` updated from the `DropPointDetector` area enter/exit callbacks without duplicates. In the card state scripts, make the base state emit `reparent_requested`, reset `DropPointDetector.monitoring` to `false`, and move to the clicked state on left-click, make the clicked state record `original_index`, enable `DropPointDetector.monitoring`, and transition to dragging on mouse motion, make the dragging state reparent the card into the node in the `front_layer` group, follow the mouse, cancel back to base on right-click, and only confirm release after `DRAG_MINIMUM_THRESHOLD := 0.07` has elapsed, and make the released state immediately remove the card when `targets` is not empty but otherwise go back to base on the next input. In `res://scenes/ui/hand.gd`, connect each new card's `reparent_requested` signal and restore cancelled drags back into `Tray` at their recorded index.",,1,tasks/task_0286/art/white_sprite_material.gdshader,False,not_shader
task_0287,card_dragging_state_machine_f,"Finish the card dragging mechanic for the alternate harness. The provided `res://scenes/main.tscn` harness keeps three `CardUI` instances under `BoardUI/HandBar`, and each card should continue using the existing `CardStateMachine`, `CardBaseState`, `CardClickedState`, and `CardDraggingState` nodes from `res://scenes/card_ui/card_ui.tscn`. In `res://scenes/card_ui/card_state_machine.gd`, initialize every child state, connect each state's `transition_requested` signal, enter the exported `initial_state`, and forward `_input` and `gui_input` to the active state while ignoring transition requests that do not come from the current state. In `res://scenes/card_ui/card_ui.gd`, call `card_state_machine.init(self)` in `_ready()`, forward the existing input callbacks into the state machine, and keep `targets` updated from the `DropPointDetector` area enter/exit callbacks without duplicates. In the card state scripts, make the base state emit `reparent_requested`, reset `DropPointDetector.monitoring` to `false`, and move to the clicked state on left-click, make the clicked state record `original_index`, enable `DropPointDetector.monitoring`, and transition to dragging on mouse motion, make the dragging state reparent the card into the node in the `ui_drag_layer` group, follow the mouse, cancel back to base on right-click, and only confirm release after `DRAG_MINIMUM_THRESHOLD := 0.09` has elapsed, and make the released state immediately remove the card when `targets` is not empty but otherwise go back to base on the next input. In `res://scenes/ui/hand.gd`, connect each new card's `reparent_requested` signal and restore cancelled drags back into `HandBar` at their recorded index.",,1,tasks/task_0287/art/white_sprite_material.gdshader,False,not_shader
task_0288,card_dragging_state_machine_g,"Finish the card dragging mechanic for the alternate harness. The provided `res://scenes/main.tscn` harness keeps three `CardUI` instances under `TacticalUI/Cards`, and each card should continue using the existing `CardStateMachine`, `CardBaseState`, `CardClickedState`, and `CardDraggingState` nodes from `res://scenes/card_ui/card_ui.tscn`. In `res://scenes/card_ui/card_state_machine.gd`, initialize every child state, connect each state's `transition_requested` signal, enter the exported `initial_state`, and forward `_input` and `gui_input` to the active state while ignoring transition requests that do not come from the current state. In `res://scenes/card_ui/card_ui.gd`, call `card_state_machine.init(self)` in `_ready()`, forward the existing input callbacks into the state machine, and keep `targets` updated from the `DropPointDetector` area enter/exit callbacks without duplicates. In the card state scripts, make the base state emit `reparent_requested`, reset `DropPointDetector.monitoring` to `false`, and move to the clicked state on left-click, make the clicked state record `original_index`, enable `DropPointDetector.monitoring`, and transition to dragging on mouse motion, make the dragging state reparent the card into the node in the `hud_drag_layer` group, follow the mouse, cancel back to base on right-click, and only confirm release after `DRAG_MINIMUM_THRESHOLD := 0.05` has elapsed, and make the released state immediately remove the card when `targets` is not empty but otherwise go back to base on the next input. In `res://scenes/ui/hand.gd`, connect each new card's `reparent_requested` signal and restore cancelled drags back into `Cards` at their recorded index.",,1,tasks/task_0288/art/white_sprite_material.gdshader,False,not_shader
task_0289,card_dragging_state_machine_h,"Finish the card dragging mechanic for the alternate harness. The provided `res://scenes/main.tscn` harness keeps three `CardUI` instances under `ArenaUI/Palm`, and each card should continue using the existing `CardStateMachine`, `CardBaseState`, `CardClickedState`, and `CardDraggingState` nodes from `res://scenes/card_ui/card_ui.tscn`. In `res://scenes/card_ui/card_state_machine.gd`, initialize every child state, connect each state's `transition_requested` signal, enter the exported `initial_state`, and forward `_input` and `gui_input` to the active state while ignoring transition requests that do not come from the current state. In `res://scenes/card_ui/card_ui.gd`, call `card_state_machine.init(self)` in `_ready()`, forward the existing input callbacks into the state machine, and keep `targets` updated from the `DropPointDetector` area enter/exit callbacks without duplicates. In the card state scripts, make the base state emit `reparent_requested`, reset `DropPointDetector.monitoring` to `false`, and move to the clicked state on left-click, make the clicked state record `original_index`, enable `DropPointDetector.monitoring`, and transition to dragging on mouse motion, make the dragging state reparent the card into the node in the `screen_layer` group, follow the mouse, cancel back to base on right-click, and only confirm release after `DRAG_MINIMUM_THRESHOLD := 0.045` has elapsed, and make the released state immediately remove the card when `targets` is not empty but otherwise go back to base on the next input. In `res://scenes/ui/hand.gd`, connect each new card's `reparent_requested` signal and restore cancelled drags back into `Palm` at their recorded index.",,1,tasks/task_0289/art/white_sprite_material.gdshader,False,not_shader
task_0290,card_dragging_state_machine_i,"Finish the card dragging mechanic for the alternate harness. The provided `res://scenes/main.tscn` harness keeps three `CardUI` instances under `FieldUI/GripRow`, and each card should continue using the existing `CardStateMachine`, `CardBaseState`, `CardClickedState`, and `CardDraggingState` nodes from `res://scenes/card_ui/card_ui.tscn`. In `res://scenes/card_ui/card_state_machine.gd`, initialize every child state, connect each state's `transition_requested` signal, enter the exported `initial_state`, and forward `_input` and `gui_input` to the active state while ignoring transition requests that do not come from the current state. In `res://scenes/card_ui/card_ui.gd`, call `card_state_machine.init(self)` in `_ready()`, forward the existing input callbacks into the state machine, and keep `targets` updated from the `DropPointDetector` area enter/exit callbacks without duplicates. In the card state scripts, make the base state emit `reparent_requested`, reset `DropPointDetector.monitoring` to `false`, and move to the clicked state on left-click, make the clicked state record `original_index`, enable `DropPointDetector.monitoring`, and transition to dragging on mouse motion, make the dragging state reparent the card into the node in the `top_ui_layer` group, follow the mouse, cancel back to base on right-click, and only confirm release after `DRAG_MINIMUM_THRESHOLD := 0.065` has elapsed, and make the released state immediately remove the card when `targets` is not empty but otherwise go back to base on the next input. In `res://scenes/ui/hand.gd`, connect each new card's `reparent_requested` signal and restore cancelled drags back into `GripRow` at their recorded index.",,1,tasks/task_0290/art/white_sprite_material.gdshader,False,not_shader
task_0291,card_dragging_state_machine_j,"Finish the card dragging mechanic for the alternate harness. The provided `res://scenes/main.tscn` harness keeps three `CardUI` instances under `BattleOverlay/MoveBar`, and each card should continue using the existing `CardStateMachine`, `CardBaseState`, `CardClickedState`, and `CardDraggingState` nodes from `res://scenes/card_ui/card_ui.tscn`. In `res://scenes/card_ui/card_state_machine.gd`, initialize every child state, connect each state's `transition_requested` signal, enter the exported `initial_state`, and forward `_input` and `gui_input` to the active state while ignoring transition requests that do not come from the current state. In `res://scenes/card_ui/card_ui.gd`, call `card_state_machine.init(self)` in `_ready()`, forward the existing input callbacks into the state machine, and keep `targets` updated from the `DropPointDetector` area enter/exit callbacks without duplicates. In the card state scripts, make the base state emit `reparent_requested`, reset `DropPointDetector.monitoring` to `false`, and move to the clicked state on left-click, make the clicked state record `original_index`, enable `DropPointDetector.monitoring`, and transition to dragging on mouse motion, make the dragging state reparent the card into the node in the `drag_overlay` group, follow the mouse, cancel back to base on right-click, and only confirm release after `DRAG_MINIMUM_THRESHOLD := 0.055` has elapsed, and make the released state immediately remove the card when `targets` is not empty but otherwise go back to base on the next input. In `res://scenes/ui/hand.gd`, connect each new card's `reparent_requested` signal and restore cancelled drags back into `MoveBar` at their recorded index.",,1,tasks/task_0291/art/white_sprite_material.gdshader,False,not_shader
task_0292,card_dragging_state_machine_l,"Finish the card dragging mechanic for the alternate harness. The provided `res://scenes/main.tscn` harness keeps three `CardUI` instances under `BattleUI/BottomPanel/HandTray`, and each card should continue using the existing `CardStateMachine`, `CardBaseState`, `CardClickedState`, and `CardDraggingState` nodes from `res://scenes/card_ui/card_ui.tscn`. In `res://scenes/card_ui/card_state_machine.gd`, initialize every child state, connect each state's `transition_requested` signal, enter the exported `initial_state`, and forward `_input` and `gui_input` to the active state while ignoring transition requests that do not come from the current state. In `res://scenes/card_ui/card_ui.gd`, call `card_state_machine.init(self)` in `_ready()`, forward the existing input callbacks into the state machine, and keep `targets` updated from the `DropPointDetector` area enter/exit callbacks without duplicates. In the card state scripts, make the base state emit `reparent_requested`, reset `DropPointDetector.monitoring` to `false`, and move to the clicked state on left-click, make the clicked state record `original_index`, enable `DropPointDetector.monitoring`, and transition to dragging on mouse motion, make the dragging state reparent the card directly into `DragCanvas` through the node in the `ui_layer` group, follow the mouse, cancel back to base on right-click, and only confirm release after `DRAG_MINIMUM_THRESHOLD := 0.06` has elapsed, and make the released state immediately remove the card when `targets` is not empty but otherwise go back to base on the next input. In `res://scenes/ui/hand.gd`, connect each new card's `reparent_requested` signal and restore cancelled drags back into `HandTray` at their recorded index.",,1,tasks/task_0292/art/white_sprite_material.gdshader,False,not_shader
task_0293,card_dragging_state_machine_p,"Finish the card dragging mechanic for the alternate harness. The provided `res://scenes/main.tscn` harness keeps three `CardUI` instances under `BattleUI/BottomPanel/HandLane`, and each card should continue using the existing `CardStateMachine`, `CardBaseState`, `CardClickedState`, and `CardDraggingState` nodes from `res://scenes/card_ui/card_ui.tscn`. In `res://scenes/card_ui/card_state_machine.gd`, initialize every child state, connect each state's `transition_requested` signal, enter the exported `initial_state`, and forward `_input` and `gui_input` to the active state while ignoring transition requests that do not come from the current state. In `res://scenes/card_ui/card_ui.gd`, call `card_state_machine.init(self)` in `_ready()`, forward the existing input callbacks into the state machine, and keep `targets` updated from the `DropPointDetector` area enter/exit callbacks without duplicates. In the card state scripts, make the base state emit `reparent_requested`, reset `DropPointDetector.monitoring` to `false`, and move to the clicked state on left-click, make the clicked state record `original_index`, enable `DropPointDetector.monitoring`, and transition to dragging on mouse motion, make the dragging state reparent the card directly into `BattleUI/DragCanvas` through the node in the `ui_layer` group, follow the mouse, cancel back to base on right-click, and only confirm release after `DRAG_MINIMUM_THRESHOLD := 0.06` has elapsed, and make the released state immediately remove the card when `targets` is not empty but otherwise go back to base on the next input. In `res://scenes/ui/hand.gd`, connect each new card's `reparent_requested` signal and restore cancelled drags back into `HandLane` at their recorded index.",,1,tasks/task_0293/art/white_sprite_material.gdshader,False,not_shader
